Age,Marital,Dducation,Salary,Housing,Contact,Loan
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,school,yes,yes,cellular,TRUE
old,single,school,yes,yes,cellular,TRUE
old,single,school,yes,yes,cellular,TRUE
old,single,school,yes,yes,cellular,TRUE
old,single,school,yes,yes,cellular,TRUE
old,single,school,yes,yes,cellular,TRUE
old,single,school,yes,yes,cellular,TRUE
old,single,school,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,school,yes,yes,cellular,TRUE
old,single,school,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
old,single,university,yes,yes,cellular,TRUE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,illiterate,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,illiterate,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,illiterate,yes,yes,telephone,FALSE
young,single,illiterate,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,illiterate,yes,yes,telephone,FALSE
young,single,illiterate,yes,yes,telephone,FALSE
young,single,illiterate,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,illiterate,yes,yes,telephone,FALSE
young,single,illiterate,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,illiterate,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,school,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,illiterate,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,illiterate,yes,yes,cellular,FALSE
young,single,illiterate,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,illiterate,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,illiterate,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,school,yes,yes,cellular,FALSE
young,single,illiterate,yes,yes,cellular,FALSE
young,single,illiterate,yes,yes,cellular,FALSE
young,single,illiterate,yes,yes,cellular,FALSE
young,single,illiterate,yes,yes,cellular,FALSE
young,single,university,yes,yes,cellular,FALSE
young,single,school,yes,yes,telephone,TRUE
young,single,university,yes,yes,telephone,TRUE
young,single,university,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,university,yes,yes,telephone,TRUE
young,single,university,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,university,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,illiterate,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,university,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,university,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,school,yes,yes,telephone,TRUE
young,single,university,yes,yes,telephone,TRUE
young,single,university,yes,yes,telephone,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,illiterate,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,illiterate,yes,yes,cellular,TRUE
young,single,illiterate,yes,yes,cellular,TRUE
young,single,illiterate,yes,yes,cellular,TRUE
young,single,illiterate,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,illiterate,yes,yes,cellular,TRUE
young,single,school,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
young,single,university,yes,yes,cellular,TRUE
child,single,school,yes,yes,telephone,FALSE
child,single,school,yes,yes,cellular,FALSE
child,single,school,yes,yes,cellular,FALSE
child,single,school,yes,yes,cellular,TRUE
old,single,illiterate,yes,yes,cellular,TRUE
old,single,illiterate,yes,yes,cellular,TRUE
young,single,university,yes,yes,telephone,FALSE
young,single,university,yes,yes,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,illiterate,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,illiterate,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,illiterate,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,illiterate,yes,no,telephone,FALSE
old,married,illiterate,yes,no,telephone,FALSE
old,married,illiterate,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,illiterate,yes,no,telephone,FALSE
old,married,illiterate,yes,no,telephone,FALSE
old,married,illiterate,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,illiterate,yes,no,telephone,FALSE
